id,time_id,site_id,project_id,account_id,variance,budgeted_cost,actual_cost,created_at,created_by,date,day,day_name,month,year,site_name,region,latitude,longitude,project_name,project_manager,status,start_date,end_date,account_name,account_type,budget_category,cost
540,22,3,49,16,Under,68148,90742,2022-10-12,user_7,20220123,23,Sunday,1,2022,Site 3,North,83,99,Project 49,Manager 9,Active,2022-02-17,2023-05-02,Account 16,OPEX,Hardware,77503
398,88,6,49,16,Over,9375,157973,2022-03-11,user_2,20220330,30,Wednesday,3,2022,Site 6,South,-31,78,Project 49,Manager 9,Active,2022-02-17,2023-05-02,Account 16,OPEX,Hardware,77503
608,6,8,49,16,Over,21478,73299,2023-01-14,user_30,20220107,7,Friday,1,2022,Site 8,West,-34,49,Project 49,Manager 9,Active,2022-02-17,2023-05-02,Account 16,OPEX,Hardware,77503
1056,59,3,1,16,Over,89736,185671,2023-02-12,user_88,20220301,1,Tuesday,3,2022,Site 3,North,83,99,Project 1,Manager 5,Completed,2022-07-06,2023-03-25,Account 16,OPEX,Hardware,77503
1108,63,4,27,16,Under,66530,58901,2023-07-25,user_7,20220305,5,Saturday,3,2022,Site 4,North,61,36,Project 27,Manager 2,Active,2022-09-06,2023-02-05,Account 16,OPEX,Hardware,77503
505,75,20,5,16,Over,136197,35409,2023-11-29,user_49,20220317,17,Thursday,3,2022,Site 20,South,-65,14,Project 5,Manager 5,On Hold,2022-10-13,2023-04-23,Account 16,OPEX,Hardware,77503
995,35,13,23,16,On Budget,163116,110022,2023-05-12,user_66,20220205,5,Saturday,2,2022,Site 13,North,1,-4,Project 23,Manager 6,Active,2022-10-04,2023-09-29,Account 16,OPEX,Hardware,77503
1092,96,20,47,16,Under,167135,165675,2023-01-05,user_89,20220407,7,Thursday,4,2022,Site 20,South,-65,14,Project 47,Manager 5,Completed,2022-05-08,2023-02-08,Account 16,OPEX,Hardware,77503
994,30,14,47,16,Under,192038,204795,2023-08-19,user_76,20220131,31,Monday,1,2022,Site 14,East,-79,55,Project 47,Manager 5,Completed,2022-05-08,2023-02-08,Account 16,OPEX,Hardware,77503
941,22,9,15,16,Under,80535,205785,2022-02-18,user_19,20220123,23,Sunday,1,2022,Site 9,East,-89,-99,Project 15,Manager 7,On Hold,2022-02-02,2023-07-17,Account 16,OPEX,Hardware,77503
546,99,20,39,16,On Budget,177272,99235,2023-04-09,user_15,20220410,10,Sunday,4,2022,Site 20,South,-65,14,Project 39,Manager 9,Active,2022-10-20,2023-10-23,Account 16,OPEX,Hardware,77503
244,89,1,39,16,Under,176859,209233,2023-08-16,user_74,20220331,31,Thursday,3,2022,Site 1,North,-84,-40,Project 39,Manager 9,Active,2022-10-20,2023-10-23,Account 16,OPEX,Hardware,77503
620,28,15,39,16,Under,49713,61504,2023-02-25,user_77,20220129,29,Saturday,1,2022,Site 15,North,6,-140,Project 39,Manager 9,Active,2022-10-20,2023-10-23,Account 16,OPEX,Hardware,77503
625,97,4,6,16,On Budget,39164,162197,2023-07-07,user_1,20220408,8,Friday,4,2022,Site 4,North,61,36,Project 6,Manager 6,Active,2022-04-28,2023-01-17,Account 16,OPEX,Hardware,77503
796,74,17,6,16,On Budget,185526,162538,2022-10-22,user_55,20220316,16,Wednesday,3,2022,Site 17,East,57,-82,Project 6,Manager 6,Active,2022-04-28,2023-01-17,Account 16,OPEX,Hardware,77503
921,62,4,29,16,Over,26781,150404,2022-01-13,user_89,20220304,4,Friday,3,2022,Site 4,North,61,36,Project 29,Manager 9,Active,2022-05-16,2023-09-28,Account 16,OPEX,Hardware,77503
365,64,14,44,16,Under,191159,120353,2023-05-16,user_22,20220306,6,Sunday,3,2022,Site 14,East,-79,55,Project 44,Manager 7,On Hold,2022-06-23,2023-02-25,Account 16,OPEX,Hardware,77503
523,37,4,7,16,Over,164646,56363,2022-09-27,user_67,20220207,7,Monday,2,2022,Site 4,North,61,36,Project 7,Manager 6,Completed,2022-05-18,2023-02-03,Account 16,OPEX,Hardware,77503
292,23,14,36,16,Over,95286,172641,2023-11-19,user_49,20220124,24,Monday,1,2022,Site 14,East,-79,55,Project 36,Manager 1,Active,2022-02-04,2023-01-17,Account 16,OPEX,Hardware,77503
575,97,20,34,16,On Budget,175210,6307,2022-04-28,user_86,20220408,8,Friday,4,2022,Site 20,South,-65,14,Project 34,Manager 6,Active,2022-10-11,2023-04-28,Account 16,OPEX,Hardware,77503
2,88,9,33,16,Under,18316,28195,2023-10-12,user_55,20220330,30,Wednesday,3,2022,Site 9,East,-89,-99,Project 33,Manager 2,Active,2022-04-26,2023-02-02,Account 16,OPEX,Hardware,77503
21,87,7,33,16,On Budget,49483,176713,2022-03-28,user_37,20220329,29,Tuesday,3,2022,Site 7,North,53,-79,Project 33,Manager 2,Active,2022-04-26,2023-02-02,Account 16,OPEX,Hardware,77503
933,65,17,8,16,On Budget,144435,181814,2023-06-30,user_38,20220307,7,Monday,3,2022,Site 17,East,57,-82,Project 8,Manager 4,On Hold,2022-06-11,2023-04-19,Account 16,OPEX,Hardware,77503
851,79,3,16,16,On Budget,199428,177994,2023-11-16,user_10,20220321,21,Monday,3,2022,Site 3,North,83,99,Project 16,Manager 7,On Hold,2022-08-28,2023-09-28,Account 16,OPEX,Hardware,77503
289,28,2,9,17,Under,66384,195762,2023-08-13,user_41,20220129,29,Saturday,1,2022,Site 2,South,-33,-109,Project 9,Manager 8,Completed,2022-08-23,2023-03-15,Account 17,OPEX,Software,27772
751,49,19,43,17,Over,71966,48648,2022-03-03,user_37,20220219,19,Saturday,2,2022,Site 19,South,-16,-140,Project 43,Manager 1,On Hold,2022-02-20,2023-02-01,Account 17,OPEX,Software,27772
797,78,11,17,17,On Budget,168379,96760,2022-05-13,user_79,20220320,20,Sunday,3,2022,Site 11,South,-35,-8,Project 17,Manager 5,On Hold,2022-01-06,2023-02-28,Account 17,OPEX,Software,27772
713,69,13,13,17,On Budget,135429,204732,2023-07-19,user_20,20220311,11,Friday,3,2022,Site 13,North,1,-4,Project 13,Manager 3,On Hold,2022-09-10,2023-02-16,Account 17,OPEX,Software,27772
683,96,19,28,17,On Budget,172648,143928,2022-11-14,user_45,20220407,7,Thursday,4,2022,Site 19,South,-16,-140,Project 28,Manager 9,Active,2022-03-07,2023-09-01,Account 17,OPEX,Software,27772
513,17,4,25,17,On Budget,85246,47783,2022-03-08,user_6,20220118,18,Tuesday,1,2022,Site 4,North,61,36,Project 25,Manager 1,Active,2022-07-05,2023-06-07,Account 17,OPEX,Software,27772
240,18,11,31,17,Under,44043,162927,2023-06-12,user_18,20220119,19,Wednesday,1,2022,Site 11,South,-35,-8,Project 31,Manager 4,On Hold,2022-06-09,2023-07-24,Account 17,OPEX,Software,27772
853,2,16,30,17,Under,155461,196365,2022-12-06,user_54,20220103,3,Monday,1,2022,Site 16,East,70,136,Project 30,Manager 10,Completed,2022-04-19,2023-10-04,Account 17,OPEX,Software,27772
846,80,6,30,17,Under,149716,121976,2023-01-29,user_46,20220322,22,Tuesday,3,2022,Site 6,South,-31,78,Project 30,Manager 10,Completed,2022-04-19,2023-10-04,Account 17,OPEX,Software,27772
658,74,5,4,17,Under,130388,145759,2022-02-03,user_65,20220316,16,Wednesday,3,2022,Site 5,North,-83,-133,Project 4,Manager 4,Active,2022-08-25,2023-07-14,Account 17,OPEX,Software,27772
839,75,1,40,17,Under,38437,81118,2022-03-05,user_48,20220317,17,Thursday,3,2022,Site 1,North,-84,-40,Project 40,Manager 8,Active,2022-08-31,2023-07-28,Account 17,OPEX,Software,27772
59,93,19,49,17,On Budget,79186,30352,2022-07-18,user_38,20220404,4,Monday,4,2022,Site 19,South,-16,-140,Project 49,Manager 9,Active,2022-02-17,2023-05-02,Account 17,OPEX,Software,27772
484,95,16,49,17,Under,19734,139074,2022-06-12,user_9,20220406,6,Wednesday,4,2022,Site 16,East,70,136,Project 49,Manager 9,Active,2022-02-17,2023-05-02,Account 17,OPEX,Software,27772
1070,28,19,1,17,On Budget,52335,113161,2022-03-20,user_32,20220129,29,Saturday,1,2022,Site 19,South,-16,-140,Project 1,Manager 5,Completed,2022-07-06,2023-03-25,Account 17,OPEX,Software,27772
710,71,6,5,17,Over,122803,81508,2022-09-27,user_70,20220313,13,Sunday,3,2022,Site 6,South,-31,78,Project 5,Manager 5,On Hold,2022-10-13,2023-04-23,Account 17,OPEX,Software,27772
239,19,7,39,17,Under,136092,14552,2022-02-16,user_5,20220120,20,Thursday,1,2022,Site 7,North,53,-79,Project 39,Manager 9,Active,2022-10-20,2023-10-23,Account 17,OPEX,Software,27772
131,42,13,39,17,Under,123938,136527,2023-09-12,user_56,20220212,12,Saturday,2,2022,Site 13,North,1,-4,Project 39,Manager 9,Active,2022-10-20,2023-10-23,Account 17,OPEX,Software,27772
343,75,13,35,17,On Budget,114655,146513,2022-02-07,user_47,20220317,17,Thursday,3,2022,Site 13,North,1,-4,Project 35,Manager 10,Active,2022-01-04,2023-02-06,Account 17,OPEX,Software,27772
222,79,18,6,17,On Budget,49206,159139,2023-08-18,user_20,20220321,21,Monday,3,2022,Site 18,North,-79,158,Project 6,Manager 6,Active,2022-04-28,2023-01-17,Account 17,OPEX,Software,27772
347,29,17,48,17,On Budget,157179,184267,2023-08-13,user_29,20220130,30,Sunday,1,2022,Site 17,East,57,-82,Project 48,Manager 8,On Hold,2022-02-20,2023-01-26,Account 17,OPEX,Software,27772
811,26,3,29,17,Over,131527,135086,2022-06-07,user_25,20220127,27,Thursday,1,2022,Site 3,North,83,99,Project 29,Manager 9,Active,2022-05-16,2023-09-28,Account 17,OPEX,Software,27772
494,60,10,44,17,On Budget,109111,157219,2022-04-15,user_1,20220302,2,Wednesday,3,2022,Site 10,West,-3,-38,Project 44,Manager 7,On Hold,2022-06-23,2023-02-25,Account 17,OPEX,Software,27772
271,21,13,44,17,On Budget,86521,184955,2022-05-01,user_82,20220122,22,Saturday,1,2022,Site 13,North,1,-4,Project 44,Manager 7,On Hold,2022-06-23,2023-02-25,Account 17,OPEX,Software,27772
1079,46,4,24,17,Over,133351,120770,2023-02-02,user_61,20220216,16,Wednesday,2,2022,Site 4,North,61,36,Project 24,Manager 1,On Hold,2022-06-15,2023-09-08,Account 17,OPEX,Software,27772
302,40,9,24,17,Under,127160,29849,2023-04-26,user_98,20220210,10,Thursday,2,2022,Site 9,East,-89,-99,Project 24,Manager 1,On Hold,2022-06-15,2023-09-08,Account 17,OPEX,Software,27772
232,98,6,32,17,Under,135746,84882,2023-05-25,user_3,20220409,9,Saturday,4,2022,Site 6,South,-31,78,Project 32,Manager 6,Completed,2022-09-22,2023-08-20,Account 17,OPEX,Software,27772
1082,83,5,32,17,On Budget,174666,141541,2022-03-27,user_38,20220325,25,Friday,3,2022,Site 5,North,-83,-133,Project 32,Manager 6,Completed,2022-09-22,2023-08-20,Account 17,OPEX,Software,27772
1085,6,17,7,17,Under,113270,28768,2023-04-21,user_85,20220107,7,Friday,1,2022,Site 17,East,57,-82,Project 7,Manager 6,Completed,2022-05-18,2023-02-03,Account 17,OPEX,Software,27772
406,64,12,34,17,On Budget,72960,47768,2023-01-16,user_17,20220306,6,Sunday,3,2022,Site 12,North,-67,14,Project 34,Manager 6,Active,2022-10-11,2023-04-28,Account 17,OPEX,Software,27772
775,59,2,16,17,On Budget,108707,196720,2022-02-10,user_72,20220301,1,Tuesday,3,2022,Site 2,South,-33,-109,Project 16,Manager 7,On Hold,2022-08-28,2023-09-28,Account 17,OPEX,Software,27772
122,43,8,9,26,On Budget,58793,21985,2023-07-22,user_27,20220213,13,Sunday,2,2022,Site 8,West,-34,49,Project 9,Manager 8,Completed,2022-08-23,2023-03-15,Account 26,CAPEX,Software,72200
792,90,20,37,26,On Budget,51509,123364,2023-08-16,user_47,20220401,1,Friday,4,2022,Site 20,South,-65,14,Project 37,Manager 6,Active,2022-09-21,2023-05-02,Account 26,CAPEX,Software,72200
838,41,10,37,26,On Budget,84835,117961,2022-12-19,user_12,20220211,11,Friday,2,2022,Site 10,West,-3,-38,Project 37,Manager 6,Active,2022-09-21,2023-05-02,Account 26,CAPEX,Software,72200
326,99,20,19,26,Over,191937,23269,2022-03-26,user_35,20220410,10,Sunday,4,2022,Site 20,South,-65,14,Project 19,Manager 5,Completed,2022-03-22,2023-08-21,Account 26,CAPEX,Software,72200
1047,23,19,21,26,Under,57078,26124,2023-03-01,user_48,20220124,24,Monday,1,2022,Site 19,South,-16,-140,Project 21,Manager 3,On Hold,2022-02-24,2023-06-02,Account 26,CAPEX,Software,72200
1075,7,10,21,26,Over,199982,22539,2023-07-15,user_78,20220108,8,Saturday,1,2022,Site 10,West,-3,-38,Project 21,Manager 3,On Hold,2022-02-24,2023-06-02,Account 26,CAPEX,Software,72200
327,20,13,46,26,On Budget,45442,197896,2023-02-03,user_41,20220121,21,Friday,1,2022,Site 13,North,1,-4,Project 46,Manager 8,Active,2022-08-05,2023-04-04,Account 26,CAPEX,Software,72200
593,15,6,43,26,On Budget,19257,200881,2023-07-17,user_60,20220116,16,Sunday,1,2022,Site 6,South,-31,78,Project 43,Manager 1,On Hold,2022-02-20,2023-02-01,Account 26,CAPEX,Software,72200
124,17,18,17,26,Over,33816,177292,2022-01-27,user_17,20220118,18,Tuesday,1,2022,Site 18,North,-79,158,Project 17,Manager 5,On Hold,2022-01-06,2023-02-28,Account 26,CAPEX,Software,72200
859,48,6,17,26,On Budget,66917,131118,2022-07-05,user_68,20220218,18,Friday,2,2022,Site 6,South,-31,78,Project 17,Manager 5,On Hold,2022-01-06,2023-02-28,Account 26,CAPEX,Software,72200
466,61,4,20,26,Under,128455,132213,2023-11-08,user_34,20220303,3,Thursday,3,2022,Site 4,North,61,36,Project 20,Manager 1,On Hold,2022-05-15,2023-09-14,Account 26,CAPEX,Software,72200
895,26,14,22,26,On Budget,182837,109384,2022-11-29,user_16,20220127,27,Thursday,1,2022,Site 14,East,-79,55,Project 22,Manager 9,On Hold,2022-04-12,2023-03-20,Account 26,CAPEX,Software,72200
1111,63,9,22,26,Under,17235,205875,2023-07-25,user_35,20220305,5,Saturday,3,2022,Site 9,East,-89,-99,Project 22,Manager 9,On Hold,2022-04-12,2023-03-20,Account 26,CAPEX,Software,72200
533,54,19,31,26,On Budget,182836,118861,2022-07-05,user_79,20220224,24,Thursday,2,2022,Site 19,South,-16,-140,Project 31,Manager 4,On Hold,2022-06-09,2023-07-24,Account 26,CAPEX,Software,72200
110,22,9,31,26,Under,93792,34191,2023-04-25,user_10,20220123,23,Sunday,1,2022,Site 9,East,-89,-99,Project 31,Manager 4,On Hold,2022-06-09,2023-07-24,Account 26,CAPEX,Software,72200
1106,87,12,31,26,Over,168012,58318,2022-10-17,user_89,20220329,29,Tuesday,3,2022,Site 12,North,-67,14,Project 31,Manager 4,On Hold,2022-06-09,2023-07-24,Account 26,CAPEX,Software,72200
805,69,11,30,26,Under,199664,18685,2023-06-18,user_39,20220311,11,Friday,3,2022,Site 11,South,-35,-8,Project 30,Manager 10,Completed,2022-04-19,2023-10-04,Account 26,CAPEX,Software,72200
748,2,11,45,26,Over,84984,121980,2023-04-28,user_3,20220103,3,Monday,1,2022,Site 11,South,-35,-8,Project 45,Manager 4,Active,2022-04-08,2023-10-02,Account 26,CAPEX,Software,72200
1087,15,15,12,26,Over,108011,15864,2022-03-27,user_54,20220116,16,Sunday,1,2022,Site 15,North,6,-140,Project 12,Manager 10,Completed,2022-07-05,2023-04-23,Account 26,CAPEX,Software,72200
1119,20,17,27,26,Over,41174,116413,2023-02-28,user_53,20220121,21,Friday,1,2022,Site 17,East,57,-82,Project 27,Manager 2,Active,2022-09-06,2023-02-05,Account 26,CAPEX,Software,72200
379,59,12,5,26,On Budget,109258,61102,2023-03-16,user_28,20220301,1,Tuesday,3,2022,Site 12,North,-67,14,Project 5,Manager 5,On Hold,2022-10-13,2023-04-23,Account 26,CAPEX,Software,72200
193,33,1,23,26,Over,95387,67209,2023-11-04,user_81,20220203,3,Thursday,2,2022,Site 1,North,-84,-40,Project 23,Manager 6,Active,2022-10-04,2023-09-29,Account 26,CAPEX,Software,72200
502,17,9,47,26,On Budget,52990,182182,2022-12-10,user_84,20220118,18,Tuesday,1,2022,Site 9,East,-89,-99,Project 47,Manager 5,Completed,2022-05-08,2023-02-08,Account 26,CAPEX,Software,72200
684,62,18,15,26,Over,120831,84705,2023-01-10,user_53,20220304,4,Friday,3,2022,Site 18,North,-79,158,Project 15,Manager 7,On Hold,2022-02-02,2023-07-17,Account 26,CAPEX,Software,72200
106,100,8,39,26,Under,62410,170885,2022-07-14,user_80,20220411,11,Monday,4,2022,Site 8,West,-34,49,Project 39,Manager 9,Active,2022-10-20,2023-10-23,Account 26,CAPEX,Software,72200
758,31,17,18,26,Over,169047,71549,2023-02-01,user_4,20220201,1,Tuesday,2,2022,Site 17,East,57,-82,Project 18,Manager 9,Completed,2022-06-24,2023-02-27,Account 26,CAPEX,Software,72200
366,11,19,2,26,Over,81569,12570,2022-10-09,user_29,20220112,12,Wednesday,1,2022,Site 19,South,-16,-140,Project 2,Manager 6,Completed,2022-04-18,2023-05-17,Account 26,CAPEX,Software,72200
371,100,8,14,26,On Budget,159120,184652,2022-12-26,user_91,20220411,11,Monday,4,2022,Site 8,West,-34,49,Project 14,Manager 1,Active,2022-03-20,2023-03-23,Account 26,CAPEX,Software,72200
262,23,2,26,26,Under,53840,200346,2022-10-24,user_5,20220124,24,Monday,1,2022,Site 2,South,-33,-109,Project 26,Manager 4,Active,2022-05-04,2023-10-18,Account 26,CAPEX,Software,72200
635,16,8,29,26,On Budget,47413,30287,2022-08-08,user_66,20220117,17,Monday,1,2022,Site 8,West,-34,49,Project 29,Manager 9,Active,2022-05-16,2023-09-28,Account 26,CAPEX,Software,72200
934,58,20,24,26,On Budget,186724,21203,2022-07-12,user_59,20220228,28,Monday,2,2022,Site 20,South,-65,14,Project 24,Manager 1,On Hold,2022-06-15,2023-09-08,Account 26,CAPEX,Software,72200
528,6,10,24,26,On Budget,86974,115672,2022-04-29,user_13,20220107,7,Friday,1,2022,Site 10,West,-3,-38,Project 24,Manager 1,On Hold,2022-06-15,2023-09-08,Account 26,CAPEX,Software,72200
1078,16,10,32,26,Under,197908,85291,2023-09-10,user_17,20220117,17,Monday,1,2022,Site 10,West,-3,-38,Project 32,Manager 6,Completed,2022-09-22,2023-08-20,Account 26,CAPEX,Software,72200
1113,97,4,7,26,On Budget,164817,209037,2022-04-15,user_72,20220408,8,Friday,4,2022,Site 4,North,61,36,Project 7,Manager 6,Completed,2022-05-18,2023-02-03,Account 26,CAPEX,Software,72200
430,13,15,7,26,Over,36838,7134,2022-03-05,user_100,20220114,14,Friday,1,2022,Site 15,North,6,-140,Project 7,Manager 6,Completed,2022-05-18,2023-02-03,Account 26,CAPEX,Software,72200
188,31,14,41,26,On Budget,124829,20464,2022-04-24,user_64,20220201,1,Tuesday,2,2022,Site 14,East,-79,55,Project 41,Manager 4,Active,2022-02-19,2023-08-09,Account 26,CAPEX,Software,72200
204,56,9,41,26,Over,24671,179946,2023-10-15,user_52,20220226,26,Saturday,2,2022,Site 9,East,-89,-99,Project 41,Manager 4,Active,2022-02-19,2023-08-09,Account 26,CAPEX,Software,72200
476,80,19,34,26,Under,34496,112643,2022-06-03,user_19,20220322,22,Tuesday,3,2022,Site 19,South,-16,-140,Project 34,Manager 6,Active,2022-10-11,2023-04-28,Account 26,CAPEX,Software,72200
199,43,9,8,26,Under,119544,108863,2023-03-27,user_50,20220213,13,Sunday,2,2022,Site 9,East,-89,-99,Project 8,Manager 4,On Hold,2022-06-11,2023-04-19,Account 26,CAPEX,Software,72200
1026,25,1,16,26,Under,126676,131240,2023-07-28,user_56,20220126,26,Wednesday,1,2022,Site 1,North,-84,-40,Project 16,Manager 7,On Hold,2022-08-28,2023-09-28,Account 26,CAPEX,Software,72200
392,18,4,38,24,Under,97152,116561,2022-11-19,user_18,20220119,19,Wednesday,1,2022,Site 4,North,61,36,Project 38,Manager 5,On Hold,2022-09-06,2023-04-20,Account 24,CAPEX,Software,10016
1100,63,17,38,24,On Budget,182908,131900,2022-08-26,user_92,20220305,5,Saturday,3,2022,Site 17,East,57,-82,Project 38,Manager 5,On Hold,2022-09-06,2023-04-20,Account 24,CAPEX,Software,10016
1022,79,14,37,24,On Budget,20697,140909,2022-07-25,user_47,20220321,21,Monday,3,2022,Site 14,East,-79,55,Project 37,Manager 6,Active,2022-09-21,2023-05-02,Account 24,CAPEX,Software,10016
412,5,18,46,24,On Budget,114935,62855,2022-11-26,user_32,20220106,6,Thursday,1,2022,Site 18,North,-79,158,Project 46,Manager 8,Active,2022-08-05,2023-04-04,Account 24,CAPEX,Software,10016
781,42,6,46,24,Over,28905,33927,2023-04-06,user_82,20220212,12,Saturday,2,2022,Site 6,South,-31,78,Project 46,Manager 8,Active,2022-08-05,2023-04-04,Account 24,CAPEX,Software,10016
720,35,17,3,24,Over,84666,24430,2022-08-10,user_67,20220205,5,Saturday,2,2022,Site 17,East,57,-82,Project 3,Manager 2,On Hold,2022-03-29,2023-10-01,Account 24,CAPEX,Software,10016
734,83,10,3,24,On Budget,105020,24572,2022-02-27,user_99,20220325,25,Friday,3,2022,Site 10,West,-3,-38,Project 3,Manager 2,On Hold,2022-03-29,2023-10-01,Account 24,CAPEX,Software,10016
117,59,12,43,24,On Budget,146608,113871,2023-08-25,user_96,20220301,1,Tuesday,3,2022,Site 12,North,-67,14,Project 43,Manager 1,On Hold,2022-02-20,2023-02-01,Account 24,CAPEX,Software,10016
489,45,6,17,24,On Budget,28695,78729,2022-01-29,user_50,20220215,15,Tuesday,2,2022,Site 6,South,-31,78,Project 17,Manager 5,On Hold,2022-01-06,2023-02-28,Account 24,CAPEX,Software,10016
416,38,19,20,24,On Budget,68591,125615,2023-01-13,user_76,20220208,8,Tuesday,2,2022,Site 19,South,-16,-140,Project 20,Manager 1,On Hold,2022-05-15,2023-09-14,Account 24,CAPEX,Software,10016
511,5,18,13,24,Under,8690,88466,2023-06-28,user_25,20220106,6,Thursday,1,2022,Site 18,North,-79,158,Project 13,Manager 3,On Hold,2022-09-10,2023-02-16,Account 24,CAPEX,Software,10016
395,78,17,13,24,Under,82474,173389,2022-02-25,user_31,20220320,20,Sunday,3,2022,Site 17,East,57,-82,Project 13,Manager 3,On Hold,2022-09-10,2023-02-16,Account 24,CAPEX,Software,10016
920,6,2,31,24,On Budget,13813,115594,2023-06-28,user_51,20220107,7,Friday,1,2022,Site 2,South,-33,-109,Project 31,Manager 4,On Hold,2022-06-09,2023-07-24,Account 24,CAPEX,Software,10016
514,39,10,30,24,On Budget,161334,141394,2022-12-12,user_56,20220209,9,Wednesday,2,2022,Site 10,West,-3,-38,Project 30,Manager 10,Completed,2022-04-19,2023-10-04,Account 24,CAPEX,Software,10016
322,50,5,45,24,Over,136279,199416,2022-12-21,user_7,20220220,20,Sunday,2,2022,Site 5,North,-83,-133,Project 45,Manager 4,Active,2022-04-08,2023-10-02,Account 24,CAPEX,Software,10016
553,23,19,12,24,Over,32146,105556,2023-11-05,user_77,20220124,24,Monday,1,2022,Site 19,South,-16,-140,Project 12,Manager 10,Completed,2022-07-05,2023-04-23,Account 24,CAPEX,Software,10016
984,22,18,1,24,Over,61102,136171,2023-05-02,user_47,20220123,23,Sunday,1,2022,Site 18,North,-79,158,Project 1,Manager 5,Completed,2022-07-06,2023-03-25,Account 24,CAPEX,Software,10016
918,60,9,1,24,Under,197984,68658,2022-09-11,user_42,20220302,2,Wednesday,3,2022,Site 9,East,-89,-99,Project 1,Manager 5,Completed,2022-07-06,2023-03-25,Account 24,CAPEX,Software,10016
947,41,5,1,24,On Budget,138014,90843,2023-10-25,user_91,20220211,11,Friday,2,2022,Site 5,North,-83,-133,Project 1,Manager 5,Completed,2022-07-06,2023-03-25,Account 24,CAPEX,Software,10016
